#separator:tab
#html:false
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::ListFormat}} 的 ""disjunction"" 类型代表“或”关系（如 apple, banana, or cherry）。"	disjunction (析取)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"RelativeTimeFormat 的 ""-1"" 配合 ""hour"" 会返回 {{c1::""1 hour ago""}} (英语)。"	RelativeTime 示例	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"DurationFormat 会根据 style 选项决定组件显示的{{c1::长度}}（如 ""hours"" vs ""hr""）。"	组件长度	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::String.prototype.normalize()}} 在比较含有重音符号的字符时非常有用。	normalize() 方法	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Unicode 规范允许同一字符有多种{{c1::表示形式}}。	Unicode 多种表示	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	在搜索 (Searching) 用例下，通常只关注比较结果是否为 {{c1::零}}。	搜索关注点	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	德语的字典 (dictionary) 排序通常会{{c1::忽略}}分音符 (umlauts)。	德语字典排序	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl.PluralRules 并不直接进行单词{{c1::复数化}} (Pluralize)，它只选择形式。	PluralRules 限制	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"英语复数分类 ""one"" 对应 {{c1::""cat""}}，而 ""other"" 对应 ""cats""。"	英语复数形式	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在 segmentation 中，{{c1::split("")}} 只能按 UTF-16 代码单元拆分。"	"split("") 缺陷"	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	使用扩展语法 {{c1::[...str]}} 会按 Unicode 码点进行拆分。	[...str] 拆分	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Segmenter 可以执行比 split() 更高层级的分割，例如{{c1::句子}}级别。	句子分割	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Segmenter 不会{{c1::移除}}任何字符，只是在边界处拆分。	Segmenter 不移除字符	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::Intl.supportedValuesOf(""currency"")}} 会返回运行时支持的所有货币代码。"	支持的货币	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	DisplayNames 允许将标识符转换为用户语言中的{{c1::显示名称}}。	标识符转换	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	区域设置 convencions 提取自输入，无需查询外部{{c1::数据源}}。	Locale 属性来源	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::getTextInfo()}} 方法提供有关文本方向（如从左到右）的信息。	getTextInfo()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::getTimeZones()}} 方法返回该区域设置关联的时区。	getTimeZones()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::getWeekInfo()}} 方法提供关于一周起始日和周末的信息。	getWeekInfo()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	如果传入空数组 [] 给构造函数，则使用运行时的{{c1::默认区域设置}}。	空数组 locales	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl 格式化器的输出可能会根据浏览器及其使用的 {{c1::CLDR}} 数据而有所不同。	CLDR 数据	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl 方法可能会返回不可见的 {{c1::双向控制字符}}。	不可见字符	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::快照测试}} (Snapshot testing) 来测试国际化输出，而不是手写字符串。	快照测试 (Snapshot testing)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::formatToParts}} 适用于需要将格式化文本与其他文本交替显示的场景。	formatToParts 用途	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在 NumberFormat 中，""USD"" 对应的 currencyDisplay 默认通常是 {{c1::符号}} (\$)。"	货币显示方式	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::unitDisplay}} 决定了单位显示的长度，如 ""long"" (meters) 或 ""short"" (m)。"	单位显示	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::roundingPriority}} 决定了舍入位数和有效数字冲突时的优先级。	舍入优先级	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在列表格式化中，""apple, banana and cherry"" 表明未使用 {{c1::牛津逗号}}。"	无牛津逗号示例	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	RelativeTimeFormat 的单位参数可以使用{{c1::单数或复数}}形式。	单位形式	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.Collator.prototype.compare}} 方法可以直接传递给 Array.prototype.sort()。	compare 方法	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在英语中，""naïve"" 和 ""naive"" 在字典排序中应被视为{{c1::相等}}。"	正字法变体	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::Unicode 归一化}} (Normalization) 确保了 ""ñ"" 的多种编码表示被视为相同。"	归一化 (Normalization)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"Intl 解决了开发者手动编写 {{c1::n === 1 ? ""apple"" : ""apples""}} 难以推广到其他语言的问题。"	手动复数缺陷	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"英语中序数词复数形式分类 ""few"" 对应后缀 {{c1::""rd""}} (如 3rd)。"	"序数词 ""few"""	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"英语中序数词复数形式分类 ""one"" 对应后缀 {{c1::""st""}} (如 1st)。"	"序数词 ""one"""	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"英语中序数词复数形式分类 ""two"" 对应后缀 {{c1::""nd""}} (如 2nd)。"	"序数词 ""two"""	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	在 Segmenter 的 word 分割中，空格和标点符号的 isWordLike 为 {{c1::false}}。	isWordLike 逻辑	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 引擎通常会对 {{c1::CLDR}} 数据进行预处理以供 Intl 使用。	CLDR 预处理	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在 Intl.Locale 中，""sr-Latn"" 代表使用 {{c1::拉丁}} 脚本的塞尔维亚语。"	sr-Latn	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在 Intl.Locale 中，""sr-Cyrl"" 代表使用 {{c1::西里尔}} 脚本的塞尔维亚语。"	sr-Cyrl	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	区域设置扩展子标记 hc 对应 {{c1::hourCycle}} 属性。	hc 扩展	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	区域设置扩展子标记 kf 对应 {{c1::caseFirst}} 属性。	kf 扩展	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	区域设置扩展子标记 kn 对应 {{c1::numeric}} 属性。	kn 扩展	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"如果 new Intl.Locale(""en-US"") 后访问 calendar，返回值是 {{c1::undefined}}。"	Locale 属性未提供	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"可以使用 {{c1::Intl.supportedValuesOf(""numberingSystem"")}} 查看所有支持的编号系统。"	支持的编号系统	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"可以使用 {{c1::Intl.supportedValuesOf(""timeZone"")}} 查看支持的时区。"	支持的时区	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"可以使用 {{c1::Intl.supportedValuesOf(""unit"")}} 查看支持的单位。"	支持的单位	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	在 Intl 格式化器中，非 Breaking 空间或 {{c1::双向控制字符}} 的出现是设计使然。	格式化输出设计	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Node.js 的某些构建版本可能会为了减小体积而{{c1::缩减}}支持的区域设置。	Node.js 区域支持	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"DateTimeFormat 的 ""2-digit"" 选项会使数字始终以 {{c1::2}} 位显示（如 ""01""）。"	2-digit 选项	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"NumberFormat 的 ""meter"" 属于 {{c1::style: ""unit""}}。"	单位格式化	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"如果 NumberFormat 选项包含 `{ style: ""percent"" }`，数字 123 会被格式化为 {{c1::12,300%}} (英语)。"	百分数示例	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::mantissa}} (尾数) 指的是科学记数法中 e 符号之前的部分。	尾数 (Mantissa)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在 ListFormat 中，""conjunction"" 对应中文的“{{c1::和}}”或“与”。"	conjunction (中文)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在 ListFormat 中，""disjunction"" 对应中文的“{{c1::或}}”。"	disjunction (中文)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"RelativeTimeFormat 的 ""1"" 配合 ""day"" 且 numeric: ""auto"" 会返回 {{c1::""tomorrow""}} (英语)。"	"RelativeTime ""auto"" 示例"	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在 Collator 中，""ï"" 在 Unicode 码点顺序中排在 {{c1::""z""}} 之后。"	ï vs z	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl.Locale 实例包含一个 {{c1::baseName}} 属性，返回不带扩展的规范化标记。	baseName 属性	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	区域设置中表示“简体”的子标记是 {{c1::Hans}}。	Hans (简体)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	区域设置中表示“繁体”的子标记是 {{c1::Hant}}。	Hant (繁体)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.Locale.prototype.toString()}} 会返回完整的规范化 BCP 47 字符串。	Locale toString()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	在 NumberFormat 中，{{c1::maximumSignificantDigits}} 默认值通常是 21。	有效数字上限	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.Collator.supportedLocalesOf()}} 可用于检查特定排序规则是否可用。	Collator 支持检查	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.PluralRules.supportedLocalesOf()}} 可用于检查复数规则的支持情况。	PluralRules 支持检查	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.Segmenter.supportedLocalesOf()}} 可用于检查分割器的支持情况。	Segmenter 支持检查	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.DisplayNames.supportedLocalesOf()}} 可用于检查显示名称的支持情况。	DisplayNames 支持检查	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在 Segmenter 中，""I ate a sandwich. "" 可能被识别为单个{{c1::句子}} (sentence)。"	句子识别	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在简体中文下，使用 DisplayNames 格式化 ""USD"" 会得到“{{c1::美元}}”。"	DisplayNames 示例	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::Intl.Locale.prototype.region}} 属性返回区域设置中的地区代码（如 ""US""）。"	region 属性	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::Intl.Locale.prototype.script}} 属性返回区域设置中的脚本代码（如 ""Latn""）。"	script 属性	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	区域设置 Conventions 包含历法、小时周期、编号系统和{{c1::排序规则}}。	Locale 约定	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::Intl.Locale.prototype.language}} 属性返回区域设置中的语言代码（如 ""en""）。"	language 属性	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl 命名空间在 ECMAScript {{c1::国际化 API}} (Internationalization API) 中定义。	API 定义	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl 实例的方法可以将指定的{{c1::规则}}应用于传递的数据。	应用规则	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::price.format(5.259)}} 在 en-US 且 style: ""currency"" 下返回 ""$5.26""。"	NumberFormat 示例结果	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.Locale}} 是 Intl API 中唯一一个不遵循通用构造模式的特例。	Locale 特例	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	如果 Intl 构造函数不支持传入的任何区域设置，则使用运行时的 {{c1::默认区域设置}}。	备选失败	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	在 BCP 47 中，连接组件（如 en 和 US）使用的分隔符是 {{c1::横杠}} (-)。	BCP 47 分隔符	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Variants}} (变体) 在区域设置中很少使用，通常表示不同的正字法。	变体 (Variants)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"使用 {{c1::Intl.Locale.prototype.maximize()}} 后，""en"" 可能变成 ""en-Latn-US""。"	maximize() 结果	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	汉字数字编号系统在 Intl 中被称为 {{c1::hanidec}}。	hanidec	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	罗马数字编号系统在 Intl 中被称为 {{c1::roman}}。	roman	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	标准拉丁数字系统在 Intl 中被称为 {{c1::latn}}。	latn	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"如果 new Intl.DateTimeFormat(""en-US"") 后调用 resolvedOptions().calendar，通常返回 {{c1::""gregory""}}。"	DateTimeFormat 默认历法	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.supportedValuesOf()}} 用于获取特定选项支持的所有值（如所有支持的日历）。	获取支持值	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
